GeneId:intron	baseMean	baseMean_Mock_control	baseMean_METTL3_KD	log2FC	pval	padj
ENSG00000109790:12	6.607115e+02	9.686892e+02	3.527338e+02	-1.45745392047303	1.12438853058064e-23	1.4923244382196e-20
ENSG00000109790:7	6.103161e+01	9.325582e+01	2.880739e+01	-1.69475479063388	0.000106164674540435	0.00779342662166207
ENSG00000109971:3	2.680228e+02	3.682838e+02	1.677618e+02	-1.13440355419193	1.69694965088881e-06	0.000221329194088881
ENSG00000110063:5	1.466199e+02	2.191770e+02	7.406278e+01	-1.56527570786672	3.91340866243016e-08	7.52012274076579e-06
ENSG00000110090:1	5.193690e+02	7.990527e+02	2.396852e+02	-1.73714960326923	4.038816845445e-27	6.90779247347121e-24
ENSG00000110435:9	1.366965e+02	7.841789e+01	1.949751e+02	1.31403508338033	0.000309515265173252	0.0187350475709562
ENSG00000110693:17	4.778114e+01	8.530066e+01	1.026161e+01	-3.05529952417906	1.27006160531612e-08	2.67057415169032e-06
ENSG00000110841:20	1.313133e+02	1.816450e+02	8.098161e+01	-1.16545566913534	0.000101219533101818	0.00747339805061146
ENSG00000110911:9	3.376109e+01	5.530392e+01	1.221826e+01	-2.17834327065263	0.000350304573736971	0.020800619184416
ENSG00000111011:10	1.312734e+02	1.956985e+02	6.684830e+01	-1.54967007711674	2.6400359359226e-07	4.21146655685869e-05
ENSG00000111206:1	5.111806e+01	7.893616e+01	2.329997e+01	-1.7603584483796	0.000169578384217156	0.0115207748792641
ENSG00000111206:2	1.013978e+02	1.484403e+02	5.435519e+01	-1.44939342414375	0.000242789834797123	0.0154624970257896
ENSG00000111206:3	1.874026e+02	2.952142e+02	7.959101e+01	-1.8910850078778	1.38457768716223e-13	6.50727979067883e-11
ENSG00000111224:9	9.736249e+02	1.373797e+03	5.734528e+02	-1.26042220507412	1.24136570253396e-14	6.55883871061129e-12
ENSG00000111237:4	4.225486e+02	6.327709e+02	2.123264e+02	-1.57539959369652	2.59217569957681e-19	2.32460712033833e-16
ENSG00000111247:3	5.962218e+01	8.984568e+01	2.939869e+01	-1.6116969605456	0.000235428238306884	0.0150630491508157
ENSG00000111247:8	3.271088e+02	4.807315e+02	1.734862e+02	-1.470410662758	8.19111409431654e-14	3.95040288576596e-11
ENSG00000111247:9	2.423250e+02	3.538089e+02	1.308411e+02	-1.43515428982385	1.77169267731964e-10	5.12737675694851e-08
ENSG00000111271:3	1.623212e+01	3.082405e+01	1.640194e+00	-4.23211786797743	2.61245145835853e-05	0.00239060202287652
ENSG00000111271:7	2.081866e+01	3.955587e+01	2.081442e+00	-4.24823694071888	0.000346207260197297	0.020579422893505
ENSG00000111319:10	8.153574e+01	1.309837e+02	3.208778e+01	-2.02929154456252	6.0035246760574e-08	1.10544812192744e-05
ENSG00000111530:14	1.762231e+02	2.637673e+02	8.867893e+01	-1.57260251496381	2.66512196890504e-09	6.42666271990147e-07
ENSG00000111554:11	5.579089e+01	8.331963e+01	2.826215e+01	-1.55978539274938	0.000589391633655186	0.0316550435707122
ENSG00000111554:7	1.841269e+02	2.596430e+02	1.086109e+02	-1.25736093724187	9.80218995446292e-07	0.000133735404786613
ENSG00000111605:1	2.073270e+02	1.341347e+02	2.805192e+02	1.06441688420501	6.21847928186789e-05	0.00496234048474752
ENSG00000111605:10	9.876760e+02	1.349085e+03	6.262674e+02	-1.10713030774125	1.24429184403435e-19	1.14684996718153e-16
ENSG00000111640:8	9.602281e+01	1.438055e+02	4.824013e+01	-1.57581325652186	2.23126576412956e-05	0.00208902886756293
ENSG00000111664:10	3.048025e+01	4.916270e+01	1.179781e+01	-2.05904511779443	0.000893641256580167	0.04388947869499
ENSG00000111664:9	4.777160e+01	7.798390e+01	1.755929e+01	-2.15094210159523	1.55441130999206e-05	0.00151695914101719
ENSG00000111669:1	9.991914e+01	1.385182e+02	6.132008e+01	-1.17564406806779	0.000557471931000992	0.0301943480026788
ENSG00000111670:23	5.805538e+01	2.106270e+01	9.504805e+01	2.1739664356239	3.3354188617951e-05	0.0029463252810703
ENSG00000111700:10	9.433682e+01	1.572143e+02	3.145934e+01	-2.32117240488399	1.81933849955180e-10	5.24931364225463e-08
ENSG00000111700:14	7.091114e+01	1.169653e+02	2.485696e+01	-2.23435894049613	8.93223861735275e-07	0.000122876792336094
ENSG00000111700:4	7.273374e+01	1.221051e+02	2.336236e+01	-2.38586556946028	8.48520686943343e-09	1.83537126527573e-06
ENSG00000111731:21	1.393750e+02	1.932266e+02	8.552334e+01	-1.17590355076763	3.99071593594933e-05	0.00342689304677918
ENSG00000111790:4	1.583296e+02	2.301286e+02	8.653063e+01	-1.41115775650004	4.09991552953862e-07	6.17234470065857e-05
ENSG00000111885:2	5.507643e+01	8.184911e+01	2.830375e+01	-1.53197371384669	0.000651563297352906	0.0342187265856399
ENSG00000112079:14	1.050511e+02	1.481953e+02	6.190692e+01	-1.25932662516303	0.000119641222450124	0.00859634359868575
ENSG00000112081:3	5.055212e+02	7.364882e+02	2.745542e+02	-1.42357134953599	2.5298080867837e-09	6.1450260736422e-07
ENSG00000112081:4	7.339420e+02	1.006872e+03	4.610119e+02	-1.12700463122903	6.32425516196387e-13	2.70417326904756e-10
ENSG00000112096:1	2.192220e+03	1.451107e+03	2.933332e+03	1.0153862256528	8.74697825500569e-18	6.84508811518143e-15
ENSG00000112137:13	2.010884e+01	7.282377e-01	3.948945e+01	5.76091417925762	9.37525126847459e-06	0.000974615917655477
ENSG00000112137:14	1.061966e+01	0.000000e+00	2.123932e+01	Inf	0.000664488200347591	0.0347325930656795
ENSG00000112200:14	5.894776e+01	2.276427e+01	9.513125e+01	2.0631483965433	5.1923538868567e-05	0.00426240613184104
ENSG00000112200:15	2.218075e+02	3.209125e+02	1.227026e+02	-1.38701482171836	4.16109463628150e-09	9.64165146002298e-07
ENSG00000112249:33	8.892492e+01	4.793726e+01	1.299126e+02	1.43832167954697	0.000379780484514376	0.0221621883583795
ENSG00000112297:12	1.319286e+01	2.516597e+01	1.219746e+00	-4.3668219340118	4.81858278202241e-05	0.00401921647998314
ENSG00000112304:1	2.384083e+02	1.367675e+02	3.400491e+02	1.31401775288941	8.76494453855423e-07	0.000121077382075296
ENSG00000112312:3	5.883326e+02	8.243310e+02	3.523342e+02	-1.22627940770938	7.40694527156351e-16	4.6024039263426e-13
ENSG00000112339:14	1.257987e+02	1.757489e+02	7.584857e+01	-1.21232164416466	3.78689830491742e-05	0.00327731651736578
ENSG00000112419:8	2.269462e+01	3.802916e+01	7.360073e+00	-2.36931410624119	0.00104789016528157	0.0496995911895007
ENSG00000112478:3	1.631987e+02	2.228112e+02	1.035863e+02	-1.10498862617009	4.46065842450649e-05	0.00377764714272243
ENSG00000112499:12	1.797744e+02	9.929872e+01	2.602501e+02	1.3900514735928	8.02646496481678e-07	0.000112373218862697
ENSG00000112584:6	2.037508e+02	1.307456e+02	2.767560e+02	1.08185163645118	5.39010783168547e-05	0.00438783341367982
ENSG00000112695:4	1.285417e+02	4.553556e+01	2.115479e+02	2.21591885549564	2.32092238185222e-10	6.57082434878516e-08
ENSG00000112695:5	3.824707e+01	1.429157e+01	6.220257e+01	2.12180968741675	0.000792414773919426	0.0398740614656744
ENSG00000112697:2	2.052908e+02	2.874838e+02	1.230977e+02	-1.22367649497306	4.5850353745579e-07	6.77360381817145e-05
ENSG00000112715:4	1.285029e+02	2.205843e+02	3.642152e+01	-2.59846715866632	7.39155143889294e-17	5.13091192434349e-14
ENSG00000112715:6	5.160121e+01	7.990246e+01	2.329997e+01	-1.77791205245342	0.000137375685600033	0.0096287181004596
ENSG00000112877:4	9.494116e+01	5.279686e+01	1.370855e+02	1.37655140622605	0.000300705824303555	0.0182807984885515
ENSG00000112902:22	1.192567e+01	2.223195e+01	1.619395e+00	-3.77910810123371	0.000418310309097932	0.0240302470639139
ENSG00000112972:9	4.696589e+01	1.863290e+01	7.529887e+01	2.01477565451124	0.000657465543375633	0.0344536115160041
ENSG00000112983:19	2.055829e+02	2.777857e+02	1.333802e+02	-1.05842830751432	1.25464316600293e-05	0.0012531606360527
ENSG00000112992:6	1.231058e+02	6.078640e+01	1.854251e+02	1.60901607062485	2.81731392093181e-06	0.000347253825214169
ENSG00000113013:10	1.195279e+02	7.507798e+01	1.639778e+02	1.12703881397927	0.000834412826005314	0.0415712989446203
ENSG00000113141:2	7.093722e+01	3.557829e+01	1.062962e+02	1.57902028900257	0.000729751786855042	0.0372076766188877
ENSG00000113163:1	1.267848e+02	8.088281e+01	1.726869e+02	1.09425344324369	0.000868210508127695	0.0429072374561862
ENSG00000113240:10	1.221332e+02	1.959015e+02	4.836492e+01	-2.0180952884641	1.05113248777963e-10	3.12521656366653e-08
ENSG00000113240:9	6.905546e+01	1.053486e+02	3.276228e+01	-1.68506394362687	3.84041615497155e-05	0.00331671213833629
ENSG00000113263:2	1.196350e+01	2.350655e+01	4.204482e-01	-5.80499094940747	3.68668245546078e-05	0.00320731707441408
ENSG00000113282:8	5.031228e+01	2.227409e+01	7.835046e+01	1.81457515612649	0.000990931915958876	0.0476188778650189
ENSG00000113303:4	8.274683e+01	1.638535e+02	1.640194e+00	-6.64239601176451	6.35221703626135e-31	1.52733074664334e-27
ENSG00000113368:5	3.594644e+01	5.666909e+01	1.522379e+01	-1.89623419557813	0.000731114447416035	0.0372527061683384
ENSG00000113368:9	1.063703e+02	1.525155e+02	6.022513e+01	-1.34051853748257	2.83858121627408e-05	0.00256638680166068
ENSG00000113384:1	1.979227e+02	2.861811e+02	1.096642e+02	-1.38383593517546	1.18163989243555e-08	2.50368818281772e-06
ENSG00000113384:4	1.895163e+02	6.128360e+01	3.177490e+02	2.37431439227475	2.42818806132088e-13	1.10067243750104e-10
ENSG00000113384:5	1.749742e+02	1.155299e+02	2.344185e+02	1.02081983705197	0.000238611047266367	0.0152314456274257
ENSG00000113594:19	5.073026e+02	1.997245e+02	8.148807e+02	2.02857733382389	2.00190823959844e-24	2.86314297053741e-21
ENSG00000113594:2	6.181319e+01	1.865397e+01	1.049724e+02	2.49245531234552	9.37230670743114e-07	0.000128610684200964
ENSG00000113594:3	8.227858e+01	4.408610e+01	1.204711e+02	1.45029072001722	0.000358496258959228	0.0211658232549366
ENSG00000113594:4	1.362699e+02	8.013350e+01	1.924063e+02	1.26367896264412	0.000117915635856638	0.0084960461892384
ENSG00000113594:6	1.028595e+02	3.122994e+01	1.744890e+02	2.48213457426296	9.81436704777051e-10	2.57226342921535e-07
ENSG00000113594:7	6.401945e+01	2.880716e+01	9.923173e+01	1.7843741404361	0.000269719286034858	0.0167986792780755
ENSG00000113597:1	1.048054e+02	1.433286e+02	6.628226e+01	-1.1126321583354	0.000589715375476789	0.0316621811175085
ENSG00000113649:15	3.344775e+02	2.061038e+02	4.628511e+02	1.16717699817548	3.24423361837309e-08	6.33213334379493e-06
ENSG00000113739:1	5.138121e+02	3.165213e+02	7.111028e+02	1.16775561448878	1.74292024571806e-07	2.9237354949e-05
ENSG00000113742:3	4.261210e+02	2.120835e+02	6.401585e+02	1.59379668084631	1.94352627232833e-15	1.14339993859702e-12
ENSG00000113742:4	1.474378e+02	6.224288e+01	2.326327e+02	1.90207312226626	3.4779982032304e-09	8.17300019700759e-07
ENSG00000113971:6	7.368750e+01	3.874335e+01	1.086317e+02	1.48742378901554	0.000776151477489159	0.0392581203418785
ENSG00000114021:5	9.908349e+01	1.399817e+02	5.818529e+01	-1.26651190580677	0.000199241171974459	0.0131535644231001
ENSG00000114062:7	1.068831e+02	5.521261e+01	1.585536e+02	1.52190054303042	3.23892144445132e-05	0.00287814688441484
ENSG00000114346:26	3.125260e+02	4.257640e+02	1.992880e+02	-1.09519882936763	5.29506687371274e-08	9.85940263318112e-06
ENSG00000114378:2	2.330614e+01	4.171249e+01	4.899782e+00	-3.0896899097208	5.92111612632627e-05	0.00475588936651314
ENSG00000114416:17	2.058181e+02	1.365575e+02	2.750787e+02	1.01033565040505	0.000145530368899016	0.0100976049339648
ENSG00000114473:4	1.595812e+02	2.325233e+02	8.663909e+01	-1.42428551302668	2.37561062283885e-07	3.85262272503867e-05
ENSG00000114573:14	4.004347e+01	6.320216e+01	1.688479e+01	-1.90424990459296	0.000345206164688266	0.020534630170829
ENSG00000114686:4	2.505967e+02	1.232744e+02	3.779191e+02	1.61620457929595	5.97330306820093e-11	1.84887103027389e-08
ENSG00000114861:20	9.486961e+01	1.347927e+02	5.494650e+01	-1.2946432169253	0.000238503359720606	0.0152304316362923
ENSG00000115041:3	8.581189e+01	1.314598e+02	4.016395e+01	-1.71064894517217	2.20359057247836e-06	0.000280141371905326
ENSG00000115084:7	9.299965e+01	1.300455e+02	5.595379e+01	-1.21670876727841	0.000465505999444191	0.0261794262141658
ENSG00000115252:3	3.228986e+02	4.811865e+02	1.646107e+02	-1.54753820765483	4.48877553672884e-15	2.50742699207226e-12
ENSG00000115252:6	5.973787e+02	8.823169e+02	3.124406e+02	-1.497714874727	7.43564239344323e-23	9.20599116150601e-20
ENSG00000115267:14	6.583811e+01	9.851429e+01	3.316193e+01	-1.57080509548071	0.000101020494762217	0.00746202322485789
ENSG00000115290:5	3.210858e+01	5.157845e+01	1.263871e+01	-2.02891973288262	0.000711996075673	0.0364802337672802
ENSG00000115290:6	6.135245e+01	9.906768e+01	2.363722e+01	-2.06735428585291	5.79758668935374e-06	0.000650773221996308
ENSG00000115295:13	1.232943e+02	6.804069e+01	1.785479e+02	1.39184146032018	4.72765741997056e-05	0.00395929973045328
ENSG00000115295:14	7.659494e+01	2.954242e+01	1.236474e+02	2.06537250513386	4.17956162635759e-06	0.000487970437761597
ENSG00000115295:17	1.496688e+02	7.409763e+01	2.252399e+02	1.60396338471969	3.41638748230518e-07	5.27248696618008e-05
ENSG00000115353:3	3.356882e+02	6.176080e+02	5.376835e+01	-3.52186233229216	6.54945940577801e-57	6.79113445785122e-53
ENSG00000115355:2	2.531940e+02	3.620716e+02	1.443163e+02	-1.32704121277305	1.75655316604976e-09	4.40210266556374e-07
ENSG00000115365:1	5.036418e+01	7.990948e+01	2.081888e+01	-1.94047455842024	4.88972674860985e-05	0.00406629186216225
ENSG00000115365:6	8.934238e+02	1.212604e+03	5.742432e+02	-1.07837523002192	2.70674903067658e-17	1.9958244052683e-14
ENSG00000115392:2	2.360658e+02	3.281317e+02	1.439998e+02	-1.18820795963884	1.3654669309151e-07	2.34025233167912e-05
ENSG00000115392:3	1.853202e+02	2.632701e+02	1.073703e+02	-1.29394870260095	4.34359139082964e-07	6.4564693361566e-05
ENSG00000115392:5	6.320823e+01	9.493632e+01	3.148014e+01	-1.59251826929078	0.00017607557379299	0.0118988358429948
ENSG00000115392:6	1.329240e+02	1.867146e+02	7.913342e+01	-1.23847570192877	0.000938867005549165	0.045664553412087
ENSG00000115392:9	1.381496e+02	2.225309e+02	5.376835e+01	-2.04917686249703	3.09363567307185e-12	1.18807067755859e-09
ENSG00000115419:7	2.263444e+02	3.220186e+02	1.306703e+02	-1.30121290047958	1.12538016280972e-08	2.39365475039466e-06
ENSG00000115464:1	1.532201e+02	2.214874e+02	8.495284e+01	-1.38249054054164	2.9125682522797e-07	4.60196879358297e-05
ENSG00000115548:17	3.725944e+01	5.931588e+01	1.520299e+01	-1.9640630460826	0.0003239273132221	0.019473128451584
ENSG00000115561:11	5.401537e+01	2.202900e+01	8.600173e+01	1.96496130911576	0.000290455367930562	0.0177748828333279
ENSG00000115568:7	1.539190e+02	2.109002e+02	9.693784e+01	-1.1214287445953	3.48808711995788e-05	0.00305376045144851
ENSG00000115648:17	1.054686e+01	0.000000e+00	2.109373e+01	Inf	0.000687084617965957	0.0354998712111567
ENSG00000115677:4	1.445668e+02	2.104459e+02	7.868771e+01	-1.41923913742417	4.83895145487782e-06	0.000555571904615951
ENSG00000115685:10	4.037843e+01	6.635317e+01	1.440370e+01	-2.20372639833848	3.72420788070321e-05	0.00323487426303762
ENSG00000115687:11	4.708547e+01	7.482587e+01	1.934508e+01	-1.95157059117365	7.12255713849307e-05	0.00556337438561466
ENSG00000115687:3	9.681193e+01	1.355842e+02	5.803969e+01	-1.22407707750569	0.000283033155055246	0.0174558857086563
ENSG00000115756:4	8.763272e+01	4.529047e+01	1.299750e+02	1.52095448094633	0.000154464812213307	0.0106289216944987
ENSG00000115875:5	3.576994e+02	5.214355e+02	1.939633e+02	-1.42670495795897	4.91916362462262e-14	2.43614603575938e-11
ENSG00000115875:6	1.132847e+02	1.606245e+02	6.594501e+01	-1.28435624044269	0.000107391006692068	0.00786952189674949
ENSG00000115875:7	1.444492e+02	2.082956e+02	8.060276e+01	-1.36973102197262	1.88421123245887e-06	0.000242619716084732
ENSG00000115919:10	9.170462e+02	1.248065e+03	5.860276e+02	-1.09065225042704	4.39009440622123e-16	2.81210124467076e-13
ENSG00000115935:11	1.311034e+02	1.776745e+02	8.453239e+01	-1.07166025829154	0.000162419810625064	0.0110889285028562
ENSG00000115963:3	1.528865e+02	7.288624e+01	2.328867e+02	1.67591013601912	9.24002287202562e-08	1.63777431042793e-05
ENSG00000116001:7	7.644133e+02	1.210308e+03	3.185185e+02	-1.92592508168099	9.37935478743248e-45	5.36576716087654e-41
ENSG00000116001:8	2.825872e+02	4.524215e+02	1.127529e+02	-2.00450260315107	3.75963669175568e-21	4.05025172538334e-18
ENSG00000116016:11	4.424646e+01	1.428455e+01	7.420838e+01	2.37712664771264	0.000100802350530811	0.00745586855214608
ENSG00000116016:2	3.552053e+01	6.295005e+00	6.474606e+01	3.36251310203286	5.42315061743527e-06	0.000615826406594785
ENSG00000116016:6	3.177199e+01	8.472694e+00	5.507129e+01	2.70040782931838	0.00028157476570059	0.0173788615806513
ENSG00000116016:7	8.105403e+01	3.391887e+01	1.281892e+02	1.91811447203549	5.06681898000548e-06	0.000578530995222869
ENSG00000116525:3	4.274589e+01	1.719048e+01	6.830130e+01	1.99030366326578	0.000911371670809311	0.0445413596350623
ENSG00000116574:2	3.150573e+01	5.159250e+01	1.141896e+01	-2.17573007096045	0.000412491126438636	0.0237617805002345
ENSG00000116604:13	8.155051e+01	4.357486e+01	1.195262e+02	1.45575857391559	0.000611671829704618	0.0325530390905298
ENSG00000116678+ENSG00000213625:2	1.517822e+02	2.048363e+02	9.872809e+01	-1.05293855940619	0.000119143411693869	0.00856799678095349
ENSG00000116747:9	1.988602e+03	2.882015e+03	1.095189e+03	-1.39589776758362	1.31057842535557e-33	3.68525767932527e-30
ENSG00000116754:3	2.170970e+03	3.531193e+03	8.107476e+02	-2.12283096309006	4.24666758900413e-112	1.1742318994769e-107
ENSG00000116793:18	8.715678e+01	1.481953e+02	2.611831e+01	-2.50436599216173	2.42868419784404e-11	8.15644581293759e-09
ENSG00000116815:1	1.686051e+02	2.585432e+02	7.866691e+01	-1.71657664600666	4.73644461699768e-11	1.48263227875167e-08
ENSG00000116857:1	1.798932e+02	9.634363e+01	2.634428e+02	1.45122854853724	7.16807358400526e-07	0.000101037559887919
ENSG00000116957:16	9.024578e+01	1.295624e+02	5.092921e+01	-1.34708131421633	0.000146756044790628	0.0101574530058174
ENSG00000117054:16	8.313566e+01	1.242547e+02	4.201660e+01	-1.56426931359178	5.67616292087314e-05	0.00458247266775931
ENSG00000117114:13	5.284302e+02	7.225892e+02	3.342712e+02	-1.11215647945126	3.73229527146431e-11	1.20068434204237e-08
ENSG00000117139:25	5.156463e+01	2.300935e+01	8.011991e+01	1.79994040231166	0.000727618228495554	0.0371400518663705
ENSG00000117262:6	2.191603e+02	3.094777e+02	1.288429e+02	-1.26422269892328	6.83150664592242e-08	1.23866041375422e-05
ENSG00000117318:1	8.026198e+01	1.155018e+02	4.502214e+01	-1.35920918188989	0.000283315942623343	0.0174668332014059
ENSG00000117335:13	9.125649e+02	1.225293e+03	5.998371e+02	-1.03048394232739	6.06638225913159e-16	3.79787578233573e-13
ENSG00000117335:14	8.675854e+02	1.178924e+03	5.562471e+02	-1.08367238158869	4.20408069887289e-17	3.0193671180338e-14
ENSG00000117335:4	3.336586e+02	4.936438e+02	1.736734e+02	-1.50709403797899	2.0797231475812e-14	1.0583876965531e-11
ENSG00000117335:7	3.781680e+02	5.470776e+02	2.092584e+02	-1.38645974625042	5.56314592770547e-10	1.49829247076306e-07
ENSG00000117335:8	1.246661e+02	1.859723e+02	6.335992e+01	-1.55344536495763	3.54047186673459e-07	5.42863627152251e-05
ENSG00000117335:9	1.705788e+03	2.594846e+03	8.167304e+02	-1.66771708527932	1.00568393681716e-37	3.62710843160247e-34
ENSG00000117360:12	1.521885e+02	2.167261e+02	8.765084e+01	-1.30603321178959	0.000821131785690591	0.0410204901455019
ENSG00000117360:4	8.933235e+01	1.282807e+02	5.038397e+01	-1.34826787032508	8.69076837580553e-05	0.00659274456616205
ENSG00000117450:2	1.478011e+02	2.046130e+02	9.098917e+01	-1.16913093973511	0.000178254233993164	0.0120165647867509
ENSG00000117523:14	1.551069e+02	7.364257e+01	2.365712e+02	1.68366277396193	3.23626976473328e-08	6.32402943519799e-06
ENSG00000117525:4	3.704608e+01	1.186880e+01	6.222337e+01	2.39028310319674	0.000268055247647294	0.0167311654648896
ENSG00000117528:1	1.561440e+02	7.383147e+01	2.384566e+02	1.69141871889316	9.94368692142387e-08	1.74941403500732e-05
ENSG00000117592:1	7.333510e+02	4.887913e+02	9.779107e+02	1.00048418456233	3.66756562850865e-11	1.18378172768891e-08
ENSG00000117632:3	1.141565e+02	1.549664e+02	7.334668e+01	-1.07915173826707	0.000553896469198074	0.0300502419312745
ENSG00000117713:19	1.334070e+02	2.040869e+02	6.272702e+01	-1.70202497082315	6.01652600425807e-09	1.33444616338293e-06
ENSG00000117791:2	4.085886e+02	5.618313e+02	2.553458e+02	-1.13768458406728	1.48762473679847e-10	4.33748496192993e-08
ENSG00000117791:5	1.526202e+02	2.067618e+02	9.847850e+01	-1.07008925141648	7.85104381776366e-05	0.00604978900855672
ENSG00000117791:8	9.108373e+01	1.254099e+02	5.675755e+01	-1.14376733235878	0.000922610306152282	0.0449925750240706
ENSG00000117877:2	7.552359e+01	1.084645e+02	4.258264e+01	-1.34888589171904	0.000404223568283389	0.0233503854012839
ENSG00000118007:28	8.388367e+01	1.185615e+02	4.920582e+01	-1.26873511776626	0.000816166076473212	0.0408582364574721
ENSG00000118007:29	3.496737e+01	5.925267e+01	1.068206e+01	-2.47169024863235	2.51270209234971e-05	0.00230951428215616
ENSG00000118197:6	1.108860e+02	1.636491e+02	5.812289e+01	-1.49342693367011	2.24263987476534e-06	0.000284451778121612
ENSG00000118246:2	2.220305e+02	1.387844e+02	3.052766e+02	1.13727229828566	1.76957396781612e-05	0.00170289674916802
ENSG00000118257:12	1.784912e+01	3.487815e+01	8.200970e-01	-5.41038511091925	3.17979903659872e-07	4.96275991879467e-05
ENSG00000118322:19	1.578776e+01	4.831506e-01	3.109237e+01	6.00794379037455	0.000214551652216321	0.013920601215994
ENSG00000118322:20	1.323372e+01	0.000000e+00	2.646744e+01	Inf	0.000178124273853946	0.0120128168818963
ENSG00000118418:1	3.411876e+02	5.657878e+02	1.165875e+02	-2.27884812632309	5.47244623388617e-10	1.4786656677307e-07
ENSG00000118482:4	1.373499e+02	5.470137e+01	2.199984e+02	2.00784447440965	1.65549914332941e-08	3.37827712023274e-06
ENSG00000118496:1	2.115658e+02	3.072438e+02	1.158877e+02	-1.40665630743135	2.16006909242893e-09	5.31697481766068e-07
ENSG00000118680:3	2.613276e+02	1.659040e+02	3.567511e+02	1.10456922964893	2.13705882980775e-06	0.000272518530438451
ENSG00000118762:5	1.541030e+02	2.177205e+02	9.048552e+01	-1.26671849185028	4.62600490006308e-06	0.000533337537831873
ENSG00000118762:6	1.216040e+02	1.830453e+02	6.016273e+01	-1.60525884448717	1.67183108270346e-07	2.81587273040441e-05
ENSG00000118873:26	6.319496e+01	2.299531e+01	1.033946e+02	2.16874980055294	1.77359162337705e-05	0.00170577359237534
ENSG00000118961:2	8.827394e+01	1.295483e+02	4.699958e+01	-1.46277035910466	4.31580807588255e-05	0.00367184524626266
ENSG00000118985:3	1.967801e+02	1.050895e+02	2.884706e+02	1.45680575882426	1.28854074432819e-07	2.21298202533152e-05
ENSG00000119125:11	2.910132e+02	1.445611e+02	4.374653e+02	1.59748921820234	8.13824642327057e-12	2.96089393554009e-09
ENSG00000119125:2	1.346100e+02	5.107423e+01	2.181458e+02	2.09462527745011	1.86177795007235e-09	4.64475803050832e-07
ENSG00000119285:1	2.394993e+02	3.341535e+02	1.448452e+02	-1.20599944220457	6.46696401776076e-08	1.18030274851769e-05
ENSG00000119487:2	9.081377e+01	4.528344e+01	1.363441e+02	1.59019658741445	6.88171326250124e-05	0.00539557541163519
ENSG00000119487:4	9.392982e+01	4.816830e+01	1.396913e+02	1.53608663060243	0.000146488206658539	0.0101473818110556
ENSG00000119508:4	4.851990e+01	1.355631e+01	8.348350e+01	2.62252643456377	1.00114496567213e-05	0.00102717349650507
ENSG00000119508:7	1.083175e+02	2.929031e+01	1.873446e+02	2.67719916390463	2.73168453043652e-11	9.10034920356507e-09
ENSG00000119547:2	7.558635e+01	3.219624e+01	1.189765e+02	1.88571215423111	3.29187607141928e-05	0.0029127221746813
ENSG00000119608:1	5.263342e+01	8.184208e+01	2.342476e+01	-1.80480846949378	9.62279632254225e-05	0.00718499182545642
ENSG00000119608:2	4.476608e+01	6.875488e+01	2.077728e+01	-1.72645549268586	0.000522339426139119	0.0286095081393808
ENSG00000119636:15	1.162747e+02	1.666252e+02	6.592421e+01	-1.33772645785033	2.55503503149179e-05	0.0023432312430327
ENSG00000119640:1	3.921617e+02	6.344998e+02	1.498237e+02	-2.08235391089952	1.3504900106435e-29	2.87245762468973e-26
ENSG00000119640:2	4.844659e+01	7.965035e+01	1.724284e+01	-2.20768358361906	5.40431645616409e-06	0.000614108025577704
ENSG00000119707:10	6.310539e+02	9.713641e+02	2.907437e+02	-1.74026419046085	4.92673999788596e-22	5.75609769443149e-19
ENSG00000119737+ENSG00000115239:2	4.134315e+01	1.573400e+01	6.695230e+01	2.0892481507102	0.00081486983507753	0.0408059659277702
ENSG00000119737+ENSG00000115239:32	1.545947e+02	2.167472e+02	9.244216e+01	-1.22939032411766	8.49564592626434e-06	0.000899464991544965
ENSG00000119737+ENSG00000115239:33	8.645869e+01	1.213137e+02	5.160371e+01	-1.23319545140595	0.00057475505618127	0.0310094838506333
ENSG00000119737+ENSG00000115239:6	2.078428e+02	2.803904e+02	1.352952e+02	-1.05132604162353	9.39976984482682e-06	0.000975881987694711
ENSG00000119737+ENSG00000115239:8	2.547799e+01	4.313385e+01	7.822120e+00	-2.46318881795936	0.000404815375923258	0.0233764323449956
ENSG00000119844:1	8.699951e+01	3.534023e+01	1.386588e+02	1.97215579833966	4.10771555955753e-06	0.000480258239741249
ENSG00000119844:2	1.011520e+02	3.365974e+01	1.686443e+02	2.3248879980153	6.25962207797591e-09	1.38097917716026e-06
ENSG00000119906:11	7.221828e+01	1.162160e+02	2.822055e+01	-2.04199094992083	2.94515956439175e-07	4.64903665433729e-05
ENSG00000119943+ENSG00000221419:8	5.603895e+01	9.857750e+01	1.350040e+01	-2.86825618313524	2.1362175813765e-09	5.2817740927077e-07
ENSG00000119969:24	6.153519e+02	8.732619e+02	3.574419e+02	-1.28870553066962	2.06562647732441e-18	1.75741382099502e-15
ENSG00000119969:25	2.060924e+02	2.972374e+02	1.149473e+02	-1.3706432282585	0.000691910720524855	0.0356714593467854
ENSG00000119969:6	7.285344e+01	1.062798e+02	3.942705e+01	-1.43060987186923	0.00020132251121354	0.0132751231718486
ENSG00000120008:12	1.323107e+02	1.830945e+02	8.152685e+01	-1.16724105358244	9.19982610690523e-05	0.00693452044725128
ENSG00000120093:1	1.123242e+01	2.082464e+01	1.640194e+00	-3.6663532181034	0.000788524073477411	0.0397506222686711
